id_vei,id_uo_vei,id_motorista,id_uo_motorista,distancia_percorrida_km,qtd_banguela,qtd_curvas,qtd_aceleracoes,qtd_frenagens,qtd_vel_faixa_1,qtd_vel_faixa_2,qtd_vel_faixa_3,tempo_vel_faixa_1,tempo_vel_faixa_2,tempo_vel_faixa_3,qtd_vel_via_faixa_1,qtd_vel_via_faixa_2,qtd_vel_via_faixa_3,tempo_vel_via_faixa_1,tempo_vel_via_faixa_2,tempo_vel_via_faixa_3,qtd_manuseio_celular,qtd_fadiga_motorista,qtd_distracao_motorista,qtd_uso_cigarro,score_geral,rank
8430,3313,636534.0,2950.0,504.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,12.0,575.0,8.0,409.0,0.0,0.0,0.0,0.0,50.0,ruim
49940,5084,455488.0,1146.0,3.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
49940,5084,455488.0,1146.0,2.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
49940,5084,455488.0,1146.0,2.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
49940,5084,455488.0,1146.0,3.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
49940,5084,455488.0,1146.0,7.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
49940,5084,440692.0,1146.0,3.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
49940,5084,440692.0,1146.0,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
62669,3895,394919.0,3895.0,148.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
64340,4027,606502.0,4027.0,80.341,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2822261775847,otimo
23672,2855,636662.0,2950.0,493.435,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1352.0,0.0,0.0,0.0,0.0,24.432296047098404,pessimo
34167,2868,636985.0,2950.0,480.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77471388663602,otimo
52741,2868,636975.0,2950.0,211.509,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,312.0,832.0,0.0,0.0,0.0,0.0,0.0,32.97944768307731,pessimo
12645,2855,636806.0,2950.0,454.96,0.0,0.0,0.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,0.0,312.0,539.0,0.0,0.0,0.0,0.0,44.72481097239317,ruim
12528,2871,636633.0,2950.0,215.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
7901,2870,636575.0,2950.0,18.655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,30.689716787277767,pessimo
20850,2871,636981.0,2950.0,200.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
29964,2868,636824.0,2950.0,349.1,0.0,0.0,0.0,1.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,92.21808459849136,otimo
60770,4374,636924.0,2950.0,59.095,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.46574724313957,otimo
60771,4374,636923.0,2950.0,60.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
20856,2869,636744.0,2950.0,473.205,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89292871658866,otimo
4497,2868,636827.0,2950.0,283.514,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.44535602004369,otimo
4698,2870,636577.0,2950.0,287.335,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.24135010817803,otimo
24604,3321,636661.0,2950.0,478.185,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,82.01532879534071,bom
54211,2868,636976.0,2950.0,702.03,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.01734968591086,otimo
24393,3321,636709.0,2950.0,370.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,2.0,104.0,104.0,312.0,0.0,0.0,0.0,0.0,50.0,ruim
64724,3313,637016.0,2950.0,135.275,0.0,0.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,1.0,1036.0,32.0,208.0,0.0,0.0,0.0,0.0,23.387543892071708,pessimo
27943,3321,636697.0,2950.0,427.693,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.19424914599958,otimo
14718,2855,636791.0,2950.0,200.765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,834.0,357.0,0.0,0.0,0.0,0.0,47.011431275371706,ruim
8425,2870,636750.0,2950.0,446.445,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,10.0,1348.0,1037.0,5260.0,0.0,0.0,0.0,0.0,47.279246790384775,ruim
7903,2870,636748.0,2950.0,716.275,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,6.0,0.0,5902.0,0.0,0.0,0.0,0.0,48.324665805731044,ruim
62714,3905,394892.0,3905.0,35.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
62714,3905,394876.0,3905.0,48.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
62714,3905,394892.0,3905.0,76.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
12804,2871,637028.0,2950.0,135.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.63527034353591,otimo
12844,2868,636820.0,2950.0,354.037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.30526187940808,otimo
64723,3313,636579.0,2950.0,654.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,163.0,669.0,135.0,0.0,0.0,0.0,0.0,50.0,ruim
62607,3881,394853.0,3881.0,60.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
62607,3881,394853.0,3881.0,60.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
55043,2855,636881.0,2950.0,341.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
7906,3581,636627.0,2950.0,621.185,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,82.93584036961613,bom
15105,2871,636617.0,2950.0,637.997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,821.0,0.0,728.0,0.0,0.0,0.0,0.0,49.059556706379496,ruim
52757,3581,636641.0,2950.0,636.29,0.0,0.0,0.0,7.0,7.0,0.0,0.0,92.0,0.0,0.0,14.0,3.0,1.0,108.0,447.0,0.0,0.0,0.0,0.0,0.0,43.399236197331405,ruim
65132,3313,636584.0,2950.0,13.695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.15017646342947,otimo
56873,2868,636915.0,2950.0,349.045,0.0,0.0,0.0,5.0,3.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,41.405119683708406,ruim
65132,3313,636584.0,2950.0,23.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.26168224299066,otimo
7887,2870,636566.0,2950.0,144.92,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.29892354402429,regular
63135,3869,399624.0,3934.0,210.935,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3110436864437,otimo
50922,5082,400881.0,1146.0,139.225,0.0,0.0,0.0,0.0,9.0,0.0,0.0,60.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,50.0,ruim
50922,5082,400874.0,1146.0,2.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
50922,5082,400874.0,1146.0,57.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
50922,5082,400874.0,1146.0,5.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
50922,5082,400874.0,1146.0,15.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
50922,5082,400874.0,1146.0,2.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
50922,5082,400874.0,1146.0,33.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
50922,5082,400881.0,1146.0,138.603,0.0,0.0,0.0,0.0,17.0,5.0,1.0,415.0,229.0,57.0,4.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,ruim
50922,5082,400874.0,1146.0,8.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
50922,5082,400874.0,1146.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
50922,5082,400874.0,1146.0,20.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
8408,2871,636630.0,2950.0,469.007,25.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,1.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9710395225089,regular
24404,2871,636632.0,2950.0,634.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
8434,2868,636838.0,2950.0,206.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
12628,2869,637015.0,2950.0,444.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
7668,2855,636805.0,2950.0,91.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
12365,2854,636738.0,2950.0,259.196,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,pessimo
65535,4302,440153.0,4302.0,190.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
7890,3581,636940.0,2950.0,459.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,96.23147443562706,otimo
68464,93,636722.0,2950.0,256.975,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,bom
20852,2871,636957.0,2950.0,466.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
68461,93,636554.0,2950.0,470.355,69.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,12.0,4.0,3.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,pessimo
52758,3581,636777.0,2950.0,399.81,7.0,0.0,0.0,1.0,3.0,0.0,0.0,55.0,0.0,0.0,6.0,0.0,2.0,104.0,0.0,208.0,0.0,0.0,0.0,0.0,43.690336243048776,ruim
7735,2871,636624.0,2950.0,632.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
68460,93,636536.0,2950.0,712.12,0.0,0.0,0.0,0.0,11.0,0.0,0.0,210.0,0.0,0.0,14.0,4.0,3.0,1352.0,624.0,416.0,0.0,0.0,0.0,0.0,50.0,ruim
68465,93,636543.0,2950.0,712.36,43.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,3.0,1040.0,312.0,416.0,0.0,0.0,0.0,0.0,28.315458476051433,pessimo
68368,2871,636771.0,2950.0,59.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
54237,3321,636810.0,2950.0,576.405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.95906524058604,otimo
40871,5082,400864.0,1146.0,63.378,0.0,0.0,0.0,0.0,13.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,ruim
40871,5082,400864.0,1146.0,25.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40871,5082,400864.0,1146.0,35.18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0511654349062,otimo
40871,5082,400864.0,1146.0,3.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40871,5082,400864.0,1146.0,1.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40871,5082,400864.0,1146.0,2.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40871,5082,400864.0,1146.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40846,2877,601872.0,1146.0,145.508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,5.0,1301.0,1726.0,0.0,0.0,0.0,0.0,0.0,45.87651538059763,ruim
40865,2877,400852.0,1146.0,22.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40854,2877,443096.0,1146.0,107.465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8449107461344,otimo
40888,5082,400912.0,1146.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40888,5082,505217.0,1146.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40883,2877,440903.0,1146.0,70.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,93.47976593545205,otimo
40872,5082,442744.0,1146.0,59.466,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.15237838989226,otimo
41967,2877,400845.0,1146.0,93.258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.56623560445216,otimo
40872,5082,442744.0,1146.0,1.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40872,5082,442744.0,1146.0,1.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40872,5082,442744.0,1146.0,1.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40872,5082,442744.0,1146.0,3.282,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,regular
40872,5082,442744.0,1146.0,1.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40872,5082,442744.0,1146.0,63.491,0.0,0.0,0.0,0.0,6.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.94963065631349,regular
40872,5082,442744.0,1146.0,2.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40872,5082,442744.0,1146.0,1.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40872,5082,442744.0,1146.0,1.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40872,5082,442744.0,1146.0,4.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
40872,5082,442744.0,1146.0,1.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
73916,93,636993.0,2950.0,614.295,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,27.0,149.0,547.0,2449.0,0.0,0.0,7.0,0.0,41.20943520621199,ruim
41359,2877,400949.0,1146.0,160.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,93.91556678835533,otimo
9855,2855,636890.0,2950.0,397.709,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.96543704065033,otimo
7913,3581,636634.0,2950.0,367.626,0.0,0.0,0.0,0.0,4.0,0.0,0.0,27.0,0.0,0.0,2.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,92.83692303228463,otimo
7904,2869,636973.0,2950.0,582.91,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,47.94136316069376,ruim
7888,2869,636994.0,2950.0,500.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,50.0,ruim
68467,93,636588.0,2950.0,767.885,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,3.0,520.0,0.0,312.0,0.0,0.0,0.0,0.0,30.0,pessimo
62611,3887,394829.0,3887.0,182.381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8976501572715,otimo
65998,5088,400887.0,1146.0,80.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
65998,5088,400885.0,1146.0,5.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
65998,5088,400887.0,1146.0,80.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,91.26593966012028,otimo
8433,2870,636567.0,2950.0,212.235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.17294508445826,otimo
8421,2870,636569.0,2950.0,383.879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,10.0,0.0,10945.0,0.0,0.0,0.0,0.0,48.437007494549064,ruim
52763,2870,636576.0,2950.0,204.385,0.0,0.0,0.0,6.0,1.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,79.53209221159413,regular
23706,2855,636782.0,2950.0,404.685,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,51.07305682197264,ruim
23662,2869,636742.0,2950.0,253.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,50.0,ruim
56877,2855,636650.0,2950.0,338.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
66793,2869,636902.0,2950.0,646.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
73353,1146,400880.0,1146.0,91.535,0.0,0.0,0.0,8.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.36128256950893,regular
73353,1146,400880.0,1146.0,36.72,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,367.0,0.0,415.0,0.0,0.0,0.0,0.0,20.0,pessimo
73353,1146,400880.0,1146.0,129.925,0.0,0.0,0.0,11.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,3.0,1.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,20.0,pessimo
24395,2868,636948.0,2950.0,184.915,0.0,0.0,0.0,1.0,25.0,1.0,0.0,493.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75526593299624,ruim
